Drug_Target,GROUNDTRUTH
C0063479_C0038454,0
C0063479_C0043459,0
C0063479_C0085584,0
C0063479_C0087012,0
C0063479_C0149931,0
C0063479_C0154246,0
C0063479_C0162309,0
C0063479_C0162671,0
C0063479_C0220756,0
C0063479_C0242422,0
C0063479_C0268250,0
C0063479_C0268251,0
C0063479_C0268465,0
C0063479_C0268490,0
C0063479_C0268542,0
C0063479_C0268579,0
C0063479_C0270846,0
C0063479_C0282528,0
C0063479_C0349653,0
C0063479_C0442874,0
C0063479_C0494475,0
C0063479_C0524851,0
C0063479_C0751434,0
C0063479_C0751435,0
C0063479_C0751436,0
C0063479_C0751882,0
C0063479_C0752120,0
C0063479_C0878544,0
C0063479_C0878773,0
C0063479_C0948089,0
C0063479_C1145670,0
C0063479_C1527231,0
C0063479_C1849508,0
C0063479_C1961835,0
C0063479_C2931688,0
C0063479_C5203670,0
C0063491_C0001125,0
C0063491_C0002066,0
C0063491_C0002395,0
C0063491_C0002986,0
C0063491_C0004096,0
C0063491_C0004238,0
C0063491_C0007194,0
C0063491_C0007222,0
C0063491_C0011168,0
C0063491_C0011849,0
C0063491_C0011860,0
C0063491_C0014544,0
C0063491_C0017205,0
C0063491_C0018790,0
C0063491_C0018799,0
C0063491_C0018801,0
C0063491_C0018802,0
C0063491_C0019147,0
C0063491_C0019151,0
C0063491_C0019202,0
C0063491_C0019247,0
C0063491_C0019880,0
C0063491_C0020179,0
C0063491_C0020538,0
C0063491_C0020541,0
C0063491_C0020615,0
C0063491_C0023521,0
C0063491_C0023890,0
C0063491_C0023895,0
C0063491_C0024117,0
C0063491_C0024408,0
C0063491_C0024776,0
C0063491_C0025517,0
C0063491_C0025521,0
C0063491_C0026848,0
C0063491_C0026850,0
C0063491_C0026896,0
C0063491_C0027051,0
C0063491_C0027126,0
C0063491_C0027765,0
C0063491_C0027868,0
C0063491_C0030567,0
C0063491_C0031485,0
C0063491_C0038454,0
C0063491_C0043459,0
C0063491_C0085584,0
C0063491_C0087012,0
C0063491_C0149931,0
C0063491_C0154246,0
C0063491_C0162309,0
C0063491_C0162671,0
C0063491_C0220756,0
C0063491_C0242422,0
C0063491_C0268250,0
C0063491_C0268251,0
C0063491_C0268465,0
C0063491_C0268490,0
C0063491_C0268542,0
C0063491_C0268579,0
C0063491_C0270846,0
C0063491_C0282528,0
C0063491_C0349653,0
C0063491_C0442874,0
C0063491_C0494475,0
C0063491_C0524851,0
C0063491_C0751434,0
C0063491_C0751435,0
C0063491_C0751436,0
C0063491_C0751882,0
C0063491_C0752120,0
C0063491_C0878544,0
C0063491_C0878773,0
C0063491_C0948089,0
C0063491_C1145670,0
C0063491_C1527231,0
C0063491_C1849508,0
C0063491_C1961835,0
C0063491_C2931688,0
C0063491_C5203670,0
C0063757_C0001125,0
C0063757_C0002066,0
C0063757_C0002395,0
C0063757_C0002986,0
C0063757_C0004096,0
C0063757_C0004238,0
C0063757_C0007194,0
C0063757_C0011168,0
C0063757_C0011849,0
C0063757_C0011860,0
C0063757_C0014544,0
C0063757_C0017205,0
C0063757_C0018790,0
C0063757_C0018799,0
C0063757_C0018801,0
C0063757_C0018802,0
C0063757_C0019147,0
C0063757_C0019151,0
C0063757_C0019202,0
C0063757_C0019247,0
C0063757_C0019880,0
C0063757_C0020179,0
C0063757_C0020538,0
C0063757_C0020541,0
C0063757_C0020615,0
C0063757_C0023521,0
C0063757_C0023890,0
C0063757_C0023895,0
C0063757_C0024117,0
C0063757_C0024408,0
C0063757_C0024776,0
C0063757_C0025517,0
C0063757_C0025521,0
C0063757_C0026848,0
C0063757_C0026850,0
C0063757_C0026896,0
C0063757_C0027051,0
C0063757_C0027126,0
C0063757_C0027765,0
C0063757_C0027868,0
C0063757_C0028754,0
C0063757_C0030567,0
C0063757_C0031485,0
C0063757_C0038454,0
C0063757_C0043459,0
C0063757_C0085584,0
C0063757_C0087012,0
C0063757_C0149931,0
C0063757_C0154246,0
C0063757_C0162309,0
C0063757_C0162671,0
C0063757_C0220756,0
C0063757_C0242422,0
C0063757_C0268250,0
C0063757_C0268251,0
C0063757_C0268465,0
C0063757_C0268490,0
C0063757_C0268542,0
C0063757_C0268579,0
C0063757_C0270846,0
C0063757_C0282528,0
C0063757_C0349653,0
C0063757_C0442874,0
C0063757_C0494475,0
C0063757_C0524851,0
C0063757_C0751434,0
C0063757_C0751435,0
C0063757_C0751436,0
C0063757_C0751882,0
C0063757_C0752120,0
C0063757_C0878544,0
C0063757_C0878773,0
C0063757_C0948089,0
C0063757_C1145670,0
C0063757_C1527231,0
C0063757_C1849508,0
C0063757_C1961835,0
C0063757_C2931688,0
C0063757_C5203670,0
C0064636_C0001125,0
C0064636_C0002066,0
C0064636_C0002395,0
C0064636_C0002986,0
C0064636_C0004096,0
C0064636_C0004238,0
C0064636_C0007194,0
C0064636_C0007222,0
C0064636_C0011168,0
C0064636_C0011849,0
C0064636_C0011860,0
C0064636_C0017205,0
C0064636_C0018790,0
C0064636_C0018799,0
C0064636_C0018801,0
C0064636_C0018802,0
C0064636_C0019147,0
C0064636_C0019151,0
C0064636_C0019202,0
C0064636_C0019247,0
C0064636_C0019880,0
C0064636_C0020179,0
C0064636_C0020538,0
C0064636_C0020541,0
C0064636_C0020615,0
C0064636_C0023521,0
C0064636_C0023890,0
C0064636_C0023895,0
C0064636_C0024117,0
C0064636_C0024408,0
C0064636_C0024776,0
C0064636_C0025517,0
C0064636_C0025521,0
C0064636_C0026848,0
C0064636_C0026850,0
C0064636_C0026896,0
C0064636_C0027051,0
C0064636_C0027126,0
C0064636_C0027765,0
C0064636_C0027868,0
C0064636_C0030567,0
C0064636_C0031485,0
C0064636_C0038454,0
C0064636_C0043459,0
C0064636_C0085584,0
C0064636_C0087012,0
C0064636_C0149931,0
C0064636_C0154246,0
C0064636_C0162309,0
C0064636_C0162671,0
C0064636_C0220756,0
C0064636_C0242422,0
C0064636_C0268250,0
C0064636_C0268251,0
C0064636_C0268465,0
C0064636_C0268490,0
C0064636_C0268542,0
C0064636_C0268579,0
C0064636_C0270846,0
C0064636_C0282528,0
C0064636_C0349653,0
C0064636_C0524851,0
C0064636_C0751434,0
C0064636_C0751435,0
C0064636_C0751436,0
C0064636_C0751882,0
C0064636_C0752120,0
C0064636_C0878544,0
C0064636_C0878773,0
C0064636_C0948089,0
C0064636_C1145670,0
C0064636_C1527231,0
C0064636_C1849508,0
C0064636_C1961835,0
C0064636_C2931688,0
C0064636_C5203670,0
C0065180_C0001125,0
C0065180_C0002066,0
C0065180_C0002395,0
C0065180_C0002986,0
C0065180_C0004238,0
C0065180_C0007194,0
C0065180_C0007222,0
C0065180_C0011168,0
C0065180_C0011849,0
C0065180_C0011860,0
C0065180_C0014544,0
C0065180_C0017205,0
C0065180_C0018790,0
C0065180_C0018799,0
C0065180_C0018801,0
C0065180_C0018802,0
C0065180_C0019147,0
C0065180_C0019151,0
C0065180_C0019202,0
C0065180_C0019247,0
C0065180_C0019880,0
C0065180_C0020179,0
C0065180_C0020538,0
C0065180_C0020541,0
C0065180_C0020615,0
C0065180_C0023521,0
C0065180_C0023890,0
C0065180_C0023895,0
C0065180_C0024117,0
C0065180_C0024408,0
C0065180_C0024776,0
C0065180_C0025517,0
C0065180_C0025521,0
C0065180_C0026848,0
C0065180_C0026850,0
C0065180_C0026896,0
C0065180_C0027051,0
C0065180_C0027126,0
C0065180_C0027765,0
C0065180_C0027868,0
C0065180_C0028754,0
C0065180_C0030567,0
C0065180_C0031485,0
C0065180_C0038454,0
C0065180_C0043459,0
C0065180_C0085584,0
C0065180_C0087012,0
C0065180_C0149931,0
C0065180_C0154246,0
C0065180_C0162309,0
C0065180_C0162671,0
C0065180_C0220756,0
C0065180_C0242422,0
C0065180_C0268250,0
C0065180_C0268251,0
C0065180_C0268465,0
C0065180_C0268490,0
C0065180_C0268542,0
C0065180_C0268579,0
C0065180_C0270846,0
C0065180_C0282528,0
C0065180_C0349653,0
C0065180_C0442874,0
C0065180_C0494475,0
C0065180_C0524851,0
C0065180_C0751434,0
C0065180_C0751435,0
C0065180_C0751436,0
C0065180_C0751882,0
C0065180_C0752120,0
C0065180_C0878544,0
C0065180_C0878773,0
C0065180_C0948089,0
C0065180_C1145670,0
C0065180_C1527231,0
C0065180_C1849508,0
C0065180_C1961835,0
C0065180_C2931688,0
C0065180_C5203670,0
C0065374_C0001125,0
C0065374_C0002066,0
C0065374_C0002395,0
C0065374_C0002986,0
C0065374_C0004096,0
C0065374_C0004238,0
C0065374_C0007194,0
C0065374_C0011168,0
C0065374_C0011860,0
C0065374_C0014544,0
C0065374_C0017205,0
C0065374_C0018790,0
C0065374_C0018799,0
C0065374_C0018801,0
C0065374_C0019147,0
C0065374_C0019151,0
C0065374_C0019202,0
C0065374_C0019247,0
C0065374_C0019880,0
C0065374_C0020179,0
C0065374_C0020541,0
C0065374_C0020615,0
C0065374_C0023521,0
C0065374_C0023890,0
C0065374_C0023895,0
C0065374_C0024117,0
C0065374_C0024408,0
C0065374_C0024776,0
C0065374_C0025517,0
C0065374_C0025521,0
C0065374_C0026848,0
C0065374_C0026850,0
C0065374_C0026896,0
C0065374_C0027126,0
C0065374_C0027765,0
C0065374_C0027868,0
C0065374_C0028754,0
C0065374_C0030567,0
C0065374_C0031485,0
C0065374_C0038454,0
C0065374_C0043459,0
C0065374_C0085584,0
C0065374_C0087012,0
C0065374_C0149931,0
C0065374_C0154246,0
C0065374_C0162309,0
C0065374_C0162671,0
C0065374_C0220756,0
C0065374_C0242422,0
C0065374_C0268250,0
C0065374_C0268251,0
C0065374_C0268465,0
C0065374_C0268490,0
C0065374_C0268542,0
C0065374_C0268579,0
C0065374_C0270846,0
C0065374_C0282528,0
C0065374_C0349653,0
C0065374_C0442874,0
C0065374_C0494475,0
C0065374_C0524851,0
C0065374_C0751434,0
C0065374_C0751435,0
C0065374_C0751436,0
C0065374_C0751882,0
C0065374_C0752120,0
C0065374_C0878544,0
C0065374_C0878773,0
C0065374_C0948089,0
C0065374_C1145670,0
C0065374_C1527231,0
C0065374_C1849508,0
C0065374_C1961835,0
C0065374_C2931688,0
C0065374_C5203670,0
C0065864_C0001125,0
C0065864_C0002066,0
C0065864_C0002986,0
C0065864_C0004096,0
C0065864_C0004238,0
C0065864_C0007194,0
C0065864_C0007222,0
C0065864_C0011168,0
C0065864_C0011860,0
C0065864_C0014544,0
C0065864_C0017205,0
C0065864_C0018790,0
C0065864_C0018801,0
C0065864_C0018802,0
C0065864_C0019147,0
C0065864_C0019151,0
C0065864_C0019202,0
C0065864_C0019247,0
C0065864_C0019880,0
C0065864_C0020179,0
C0065864_C0020541,0
C0065864_C0020615,0
C0065864_C0023521,0
C0065864_C0023890,0
C0065864_C0023895,0
C0065864_C0024117,0
C0065864_C0024408,0
C0065864_C0024776,0
C0065864_C0025517,0
C0065864_C0025521,0
C0065864_C0026848,0
C0065864_C0026850,0
C0065864_C0026896,0
C0065864_C0027051,0
C0065864_C0027126,0
C0065864_C0027765,0
C0065864_C0027868,0
C0065864_C0028754,0
C0065864_C0030567,0
C0065864_C0031485,0
C0065864_C0038454,0
C0065864_C0043459,0
C0065864_C0085584,0
C0065864_C0087012,0
C0065864_C0149931,0
C0065864_C0154246,0
C0065864_C0162309,0
C0065864_C0162671,0
C0065864_C0220756,0
C0065864_C0242422,0
C0065864_C0268250,0
C0065864_C0268251,0
C0065864_C0268465,0
C0065864_C0268490,0
C0065864_C0268542,0
C0065864_C0268579,0
C0065864_C0270846,0
C0065864_C0282528,0
C0065864_C0349653,0
C0065864_C0442874,0
C0065864_C0494475,0
C0065864_C0524851,0
C0065864_C0751434,0
C0065864_C0751435,0
C0065864_C0751436,0
C0065864_C0751882,0
C0065864_C0752120,0
C0065864_C0878544,0
C0065864_C0878773,0
C0065864_C0948089,0
C0065864_C1145670,0
C0065864_C1527231,0
C0065864_C1849508,0
C0065864_C1961835,0
C0065864_C2931688,0
C0065864_C5203670,0
C0066005_C0001125,0
C0066005_C0002066,0
C0066005_C0002395,0
C0066005_C0002986,0
C0066005_C0004096,0
C0066005_C0004238,0
C0066005_C0007194,0
C0066005_C0007222,0
C0066005_C0011168,0
C0066005_C0011849,0
C0066005_C0011860,0
C0066005_C0014544,0
C0066005_C0017205,0
C0066005_C0018790,0
C0066005_C0018799,0
C0066005_C0018801,0
C0066005_C0018802,0
C0066005_C0019147,0
C0066005_C0019151,0
C0066005_C0019202,0
C0066005_C0019247,0
C0066005_C0019880,0
C0066005_C0020179,0
C0066005_C0020538,0
C0066005_C0020541,0
C0066005_C0020615,0
C0066005_C0023521,0
C0066005_C0023890,0
C0066005_C0023895,0
C0066005_C0024117,0
C0066005_C0024408,0
C0066005_C0024776,0
C0066005_C0025517,0
C0066005_C0025521,0
C0066005_C0026848,0
C0066005_C0026850,0
C0066005_C0026896,0
C0066005_C0027051,0
C0066005_C0027126,0
C0066005_C0027765,0
C0066005_C0027868,0
C0066005_C0028754,0
C0066005_C0030567,0
C0066005_C0031485,0
C0066005_C0038454,0
C0066005_C0043459,0
C0066005_C0085584,0
C0066005_C0087012,0
C0066005_C0149931,0
C0066005_C0154246,0
C0066005_C0162309,0
C0066005_C0162671,0
C0066005_C0220756,0
C0066005_C0242422,0
C0066005_C0268250,0
C0066005_C0268251,0
C0066005_C0268465,0
C0066005_C0268490,0
C0066005_C0268542,0
C0066005_C0268579,0
C0066005_C0270846,0
C0066005_C0282528,0
C0066005_C0349653,0
C0066005_C0442874,0
C0066005_C0494475,0
C0066005_C0524851,0
C0066005_C0751434,0
C0066005_C0751435,0
C0066005_C0751436,0
C0066005_C0751882,0
C0066005_C0752120,0
C0066005_C0878544,0
C0066005_C0878773,0
C0066005_C0948089,0
C0066005_C1527231,0
C0066005_C1849508,0
C0066005_C1961835,0
C0066005_C2931688,0
C0066005_C5203670,0
C0066677_C0001125,0
C0066677_C0002066,0
C0066677_C0002986,0
C0066677_C0004096,0
C0066677_C0004238,0
C0066677_C0007194,0
C0066677_C0007222,0
C0066677_C0011849,0
C0066677_C0011860,0
C0066677_C0014544,0
C0066677_C0017205,0
C0066677_C0018790,0
C0066677_C0018799,0
C0066677_C0018801,0
C0066677_C0018802,0
C0066677_C0019147,0
C0066677_C0019151,0
C0066677_C0019202,0
C0066677_C0019247,0
C0066677_C0019880,0
C0066677_C0020179,0
C0066677_C0020538,0
C0066677_C0020541,0
C0066677_C0020615,0
C0066677_C0023521,0
C0066677_C0023890,0
C0066677_C0023895,0
C0066677_C0024117,0
C0066677_C0024408,0
C0066677_C0024776,0
C0066677_C0025517,0
C0066677_C0025521,0
C0066677_C0026848,0
C0066677_C0026850,0
C0066677_C0026896,0
C0066677_C0027051,0
C0066677_C0027126,0
C0066677_C0027765,0
C0066677_C0027868,0
C0066677_C0031485,0
C0066677_C0038454,0
C0066677_C0043459,0
C0066677_C0085584,0
C0066677_C0087012,0
C0066677_C0149931,0
C0066677_C0154246,0
C0066677_C0162309,0
C0066677_C0162671,0
C0066677_C0220756,0
C0066677_C0242422,0
C0066677_C0268250,0
C0066677_C0268251,0
C0066677_C0268465,0
C0066677_C0268490,0
C0066677_C0268542,0
C0066677_C0268579,0
C0066677_C0270846,0
C0066677_C0282528,0
C0066677_C0349653,0
C0066677_C0442874,0
C0066677_C0494475,0
C0066677_C0524851,0
C0066677_C0751434,0
C0066677_C0751435,0
C0066677_C0751436,0
C0066677_C0751882,0
C0066677_C0752120,0
C0066677_C0878544,0
C0066677_C0878773,0
C0066677_C0948089,0
C0066677_C1145670,0
C0066677_C1527231,0
C0066677_C1849508,0
C0066677_C1961835,0
C0066677_C2931688,0
C0066677_C5203670,0
C0066700_C0001125,0
C0066700_C0002066,0
C0066700_C0002395,0
C0066700_C0002986,0
C0066700_C0004238,0
C0066700_C0007194,0
C0066700_C0007222,0
C0066700_C0011168,0
C0066700_C0011849,0
C0066700_C0011860,0
C0066700_C0014544,0
C0066700_C0017205,0
C0066700_C0018790,0
C0066700_C0018799,0
C0066700_C0018801,0
C0066700_C0018802,0
C0066700_C0019147,0
C0066700_C0019151,0
C0066700_C0019202,0
C0066700_C0019247,0
C0066700_C0019880,0
C0066700_C0020179,0
C0066700_C0020538,0
C0066700_C0020541,0
C0066700_C0020615,0
C0066700_C0023521,0
C0066700_C0023890,0
C0066700_C0023895,0
C0066700_C0024117,0
C0066700_C0024408,0
C0066700_C0024776,0
C0066700_C0025517,0
C0066700_C0025521,0
C0066700_C0026848,0
C0066700_C0026850,0
C0066700_C0026896,0
C0066700_C0027051,0
C0066700_C0027126,0
C0066700_C0027765,0
C0066700_C0027868,0
C0066700_C0028754,0
C0066700_C0030567,0
C0066700_C0031485,0
C0066700_C0038454,0
C0066700_C0043459,0
C0066700_C0085584,0
C0066700_C0087012,0
C0066700_C0149931,0
C0066700_C0154246,0
C0066700_C0162309,0
C0066700_C0162671,0
C0066700_C0220756,0
C0066700_C0242422,0
C0066700_C0268250,0
C0066700_C0268251,0
C0066700_C0268465,0
C0066700_C0268490,0
C0066700_C0268542,0
C0066700_C0268579,0
C0066700_C0270846,0
C0066700_C0282528,0
C0066700_C0349653,0
C0066700_C0442874,0
C0066700_C0494475,0
C0066700_C0524851,0
C0066700_C0751434,0
C0066700_C0751435,0
C0066700_C0751436,0
C0066700_C0751882,0
C0066700_C0752120,0
C0066700_C0878544,0
C0066700_C0878773,0
C0066700_C0948089,0
C0066700_C1145670,0
C0066700_C1527231,0
C0066700_C1849508,0
C0066700_C1961835,0
C0066700_C2931688,0
C0066700_C5203670,0
C0067889_C0001125,0
C0067889_C0002066,0
C0067889_C0002395,0
C0067889_C0002986,0
C0067889_C0004096,0
C0067889_C0004238,0
C0067889_C0007194,0
C0067889_C0007222,0
C0067889_C0011168,0
C0067889_C0011849,0
C0067889_C0011860,0
C0067889_C0014544,0
C0067889_C0017205,0
C0067889_C0018790,0
C0067889_C0018799,0
C0067889_C0018801,0
C0067889_C0018802,0
C0067889_C0019147,0
C0067889_C0019151,0
C0067889_C0019202,0
C0067889_C0019247,0
C0067889_C0019880,0
C0067889_C0020179,0
C0067889_C0020538,0
C0067889_C0020541,0
C0067889_C0020615,0
C0067889_C0023521,0
C0067889_C0023890,0
C0067889_C0023895,0
C0067889_C0024117,0
C0067889_C0024408,0
C0067889_C0024776,0
C0067889_C0025517,0
C0067889_C0026848,0
C0067889_C0026850,0
C0067889_C0026896,0
C0067889_C0027051,0
C0067889_C0027126,0
C0067889_C0027765,0
C0067889_C0027868,0
C0067889_C0028754,0
C0067889_C0030567,0
C0067889_C0031485,0
C0067889_C0038454,0
C0067889_C0043459,0
C0067889_C0085584,0
C0067889_C0087012,0
C0067889_C0149931,0
C0067889_C0154246,0
C0067889_C0162309,0
C0067889_C0162671,0
C0067889_C0220756,0
C0067889_C0242422,0
C0067889_C0268250,0
C0067889_C0268251,0
C0067889_C0268465,0
C0067889_C0268490,0
C0067889_C0268542,0
C0067889_C0270846,0
C0067889_C0282528,0
C0067889_C0349653,0
C0067889_C0442874,0
C0067889_C0494475,0
C0067889_C0524851,0
C0067889_C0751434,0
C0067889_C0751435,0
C0067889_C0751436,0
C0067889_C0751882,0
C0067889_C0752120,0
C0067889_C0878544,0
C0067889_C0878773,0
C0067889_C0948089,0
C0067889_C1145670,0
C0067889_C1527231,0
C0067889_C1849508,0
C0067889_C1961835,0
C0067889_C2931688,0
C0067889_C5203670,0
C0068475_C0001125,0
C0068475_C0002066,0
C0068475_C0002395,0
C0068475_C0002986,0
C0068475_C0004096,0
C0068475_C0004238,0
C0068475_C0007194,0
C0068475_C0011168,0
C0068475_C0011849,0
C0068475_C0011860,0
C0068475_C0014544,0
C0068475_C0017205,0
C0068475_C0018790,0
C0068475_C0018799,0
C0068475_C0018801,0
C0068475_C0018802,0
C0068475_C0019147,0
C0068475_C0019151,0
C0068475_C0019202,0
C0068475_C0019247,0
C0068475_C0019880,0
C0068475_C0020179,0
C0068475_C0020541,0
C0068475_C0020615,0
C0068475_C0023521,0
C0068475_C0023890,0
C0068475_C0023895,0
C0068475_C0024117,0
C0068475_C0024408,0
C0068475_C0024776,0
C0068475_C0025517,0
C0068475_C0025521,0
C0068475_C0026848,0
C0068475_C0026850,0
C0068475_C0026896,0
C0068475_C0027051,0
C0068475_C0027126,0
C0068475_C0027765,0
C0068475_C0027868,0
C0068475_C0028754,0
C0068475_C0030567,0
C0068475_C0031485,0
C0068475_C0038454,0
C0068475_C0043459,0
C0068475_C0085584,0
C0068475_C0087012,0
C0068475_C0149931,0
C0068475_C0154246,0
C0068475_C0162309,0
C0068475_C0162671,0
C0068475_C0220756,0
C0068475_C0242422,0
C0068475_C0268250,0
C0068475_C0268251,0
C0068475_C0268465,0
C0068475_C0268490,0
C0068475_C0268542,0
C0068475_C0268579,0
C0068475_C0270846,0
C0068475_C0282528,0
C0068475_C0349653,0
C0068475_C0442874,0
C0068475_C0494475,0
C0068475_C0524851,0
C0068475_C0751434,0
C0068475_C0751435,0
C0068475_C0751436,0
C0068475_C0751882,0
C0068475_C0752120,0
C0068475_C0878544,0
C0068475_C0878773,0
C0068475_C0948089,0
C0068475_C1145670,0
C0068475_C1527231,0
C0068475_C1849508,0
C0068475_C1961835,0
C0068475_C2931688,0
C0068475_C5203670,0
C0068700_C0001125,0
C0068700_C0002066,0
C0068700_C0002395,0
C0068700_C0002986,0
C0068700_C0004096,0
C0068700_C0004238,0
C0068700_C0007194,0
C0068700_C0011168,0
C0068700_C0011849,0
C0068700_C0011860,0
C0068700_C0014544,0
C0068700_C0017205,0
C0068700_C0018790,0
C0068700_C0018799,0
C0068700_C0018801,0
C0068700_C0018802,0
C0068700_C0019147,0
C0068700_C0019151,0
C0068700_C0019202,0
C0068700_C0019247,0
C0068700_C0019880,0
C0068700_C0020179,0
C0068700_C0020538,0
C0068700_C0020541,0
C0068700_C0020615,0
C0068700_C0023521,0
C0068700_C0023890,0
C0068700_C0023895,0
C0068700_C0024117,0
C0068700_C0024408,0
C0068700_C0024776,0
C0068700_C0025517,0
C0068700_C0025521,0
C0068700_C0026848,0
C0068700_C0026850,0
C0068700_C0026896,0
C0068700_C0027126,0
C0068700_C0027765,0
C0068700_C0027868,0
C0068700_C0028754,0
C0068700_C0030567,0
C0068700_C0031485,0
C0068700_C0038454,0
C0068700_C0043459,0
C0068700_C0085584,0
C0068700_C0087012,0
C0068700_C0149931,0
C0068700_C0154246,0
C0068700_C0162309,0
C0068700_C0162671,0
C0068700_C0220756,0
C0068700_C0242422,0
C0068700_C0268250,0
C0068700_C0268251,0
C0068700_C0268465,0
C0068700_C0268490,0
C0068700_C0268542,0
C0068700_C0268579,0
C0068700_C0270846,0
C0068700_C0282528,0
C0068700_C0349653,0
C0068700_C0442874,0
C0068700_C0494475,0
C0068700_C0524851,0
C0068700_C0751434,0
C0068700_C0751435,0
C0068700_C0751436,0
C0068700_C0751882,0
C0068700_C0752120,0
C0068700_C0878544,0
C0068700_C0878773,0
C0068700_C0948089,0
C0068700_C1145670,0
C0068700_C1527231,0
C0068700_C1849508,0
C0068700_C1961835,0
C0068700_C2931688,0
C0068700_C5203670,0
C0068711_C0001125,0
C0068711_C0002066,0
C0068711_C0002395,0
C0068711_C0002986,0
C0068711_C0004096,0
C0068711_C0004238,0
C0068711_C0007194,0
C0068711_C0007222,0
C0068711_C0011168,0
C0068711_C0011849,0
C0068711_C0011860,0
C0068711_C0014544,0
C0068711_C0017205,0
C0068711_C0018790,0
C0068711_C0018799,0
C0068711_C0018801,0
C0068711_C0018802,0
C0068711_C0019147,0
C0068711_C0019151,0
C0068711_C0019202,0
C0068711_C0019247,0
C0068711_C0019880,0
C0068711_C0020179,0
C0068711_C0020541,0
C0068711_C0020615,0
C0068711_C0023521,0
C0068711_C0023890,0
C0068711_C0023895,0
C0068711_C0024117,0
C0068711_C0024408,0
C0068711_C0024776,0
C0068711_C0025517,0
C0068711_C0025521,0
C0068711_C0026848,0
C0068711_C0026850,0
C0068711_C0026896,0
C0068711_C0027051,0
C0068711_C0027126,0
C0068711_C0027765,0
C0068711_C0027868,0
C0068711_C0028754,0
C0068711_C0030567,0
C0068711_C0031485,0
C0068711_C0038454,0
C0068711_C0043459,0
C0068711_C0085584,0
C0068711_C0087012,0
C0068711_C0149931,0
C0068711_C0154246,0
C0068711_C0162309,0
C0068711_C0162671,0
C0068711_C0220756,0
C0068711_C0242422,0
C0068711_C0268250,0
C0068711_C0268251,0
C0068711_C0268465,0
C0068711_C0268490,0
C0068711_C0268542,0
C0068711_C0268579,0
C0068711_C0270846,0
C0068711_C0282528,0
C0068711_C0349653,0
C0068711_C0494475,0
C0068711_C0524851,0
C0068711_C0751434,0
C0068711_C0751435,0
C0068711_C0751436,0
C0068711_C0751882,0
C0068711_C0752120,0
C0068711_C0878544,0
C0068711_C0878773,0
C0068711_C0948089,0
C0068711_C1145670,0
C0068711_C1527231,0
C0068711_C1849508,0
C0068711_C1961835,0
C0068711_C2931688,0
C0068711_C5203670,0
C0068722_C0001125,0
C0068722_C0002066,0
C0068722_C0002395,0
C0068722_C0002986,0
C0068722_C0004096,0
C0068722_C0004238,0
C0068722_C0007194,0
C0068722_C0007222,0
C0068722_C0011168,0
C0068722_C0011849,0
C0068722_C0011860,0
C0068722_C0014544,0
C0068722_C0017205,0
C0068722_C0018790,0
C0068722_C0018799,0
C0068722_C0018801,0
C0068722_C0018802,0
C0068722_C0019147,0
C0068722_C0019151,0
C0068722_C0019202,0
C0068722_C0019247,0
C0068722_C0019880,0
C0068722_C0020179,0
C0068722_C0020538,0
C0068722_C0020541,0
C0068722_C0020615,0
C0068722_C0023521,0
C0068722_C0023890,0
C0068722_C0023895,0
C0068722_C0024117,0
C0068722_C0024408,0
C0068722_C0024776,0
C0068722_C0025517,0
C0068722_C0025521,0
C0068722_C0026848,0
C0068722_C0026850,0
C0068722_C0026896,0
C0068722_C0027051,0
C0068722_C0027126,0
